Year,County,Region,Type,Count,CBC
2017,Cameron,11-Edinburg,Foster/Adoptive,5,DFPS
2017,Camp,4-Tyler,Foster/Adoptive,2,DFPS
2017,Carson,1-Lubbock,Foster/Adoptive,2,DFPS
2017,Cass,4-Tyler,Adoptive,1,DFPS
2017,Cass,4-Tyler,Foster,1,DFPS
2017,Cass,4-Tyler,Foster/Adoptive,6,DFPS
2017,Castro,1-Lubbock,Adoptive,1,DFPS
2017,Castro,1-Lubbock,Foster/Adoptive,2,DFPS
2017,Cherokee,4-Tyler,Adoptive,3,DFPS
2017,Cherokee,4-Tyler,Foster,1,DFPS
2017,Cherokee,4-Tyler,Foster/Adoptive,7,DFPS
2017,Clay,2-Abilene,Adoptive,1,DFPS
2017,Coleman,2-Abilene,Foster/Adoptive,1,DFPS
2017,Collin,3-Arlington,Adoptive,6,DFPS
2017,Collin,3-Arlington,Foster,3,DFPS
2017,Collin,3-Arlington,Foster/Adoptive,14,DFPS
2017,Comal,8-San Antonio,Adoptive,7,DFPS
2017,Comal,8-San Antonio,Foster/Adoptive,5,DFPS
2017,Cooke,3-Arlington,Foster,1,DFPS
2017,Cooke,3-Arlington,Foster/Adoptive,2,DFPS
2017,Coryell,7-Austin,Adoptive,2,DFPS
2017,Coryell,7-Austin,Foster/Adoptive,5,DFPS
2017,Crosby,1-Lubbock,Adoptive,2,DFPS
2017,Dallam,1-Lubbock,Foster/Adoptive,2,DFPS
2017,Dallas,3-Arlington,Adoptive,18,DFPS
2017,Dallas,3-Arlington,Foster,12,DFPS
2017,Dallas,3-Arlington,Foster/Adoptive,62,DFPS
2017,DeWitt,8-San Antonio,Foster/Adoptive,3,DFPS
2017,Deaf Smith,1-Lubbock,Foster/Adoptive,2,DFPS
2017,Delta,4-Tyler,Foster/Adoptive,1,DFPS
2017,Denton,3-Arlington,Adoptive,5,DFPS
2017,Denton,3-Arlington,Foster/Adoptive,26,DFPS
2017,Dickens,1-Lubbock,Adoptive,1,DFPS
2017,Dimmit,8-San Antonio,Adoptive,2,DFPS
2017,El Paso,10-El Paso,Adoptive,13,DFPS
2017,El Paso,10-El Paso,Foster/Adoptive,45,DFPS
2017,Ellis,3-Arlington,Adoptive,5,DFPS
2017,Ellis,3-Arlington,Foster,1,DFPS
2017,Ellis,3-Arlington,Foster/Adoptive,8,DFPS
2017,Fannin,3-Arlington,Foster/Adoptive,3,DFPS
2017,Fayette,7-Austin,Foster/Adoptive,1,DFPS
2017,Floyd,1-Lubbock,Adoptive,1,DFPS
2017,Fort Bend,6-Houston,Adoptive,14,DFPS
2017,Fort Bend,6-Houston,Foster,2,DFPS
2017,Fort Bend,6-Houston,Foster/Adoptive,17,DFPS
2017,Franklin,4-Tyler,Foster/Adoptive,4,DFPS
2017,Freestone,7-Austin,Adoptive,1,DFPS
2017,Frio,8-San Antonio,Adoptive,1,DFPS
2017,Frio,8-San Antonio,Foster/Adoptive,1,DFPS
2017,Galveston,6-Houston,Adoptive,5,DFPS
2017,Galveston,6-Houston,Foster/Adoptive,15,DFPS
2017,Garza,1-Lubbock,Adoptive,1,DFPS
2017,Goliad,8-San Antonio,Adoptive,1,DFPS
2017,Gonzales,8-San Antonio,Adoptive,1,DFPS
2017,Gray,1-Lubbock,Foster/Adoptive,1,DFPS
2017,Grayson,3-Arlington,Foster/Adoptive,6,DFPS
2017,Gregg,4-Tyler,Adoptive,4,DFPS
2017,Gregg,4-Tyler,Foster,1,DFPS
2017,Gregg,4-Tyler,Foster/Adoptive,9,DFPS
2017,Grimes,7-Austin,Adoptive,2,DFPS
2017,Guadalupe,8-San Antonio,Adoptive,5,DFPS
2017,Guadalupe,8-San Antonio,Foster,1,DFPS
2017,Guadalupe,8-San Antonio,Foster/Adoptive,8,DFPS
2017,Hale,1-Lubbock,Foster/Adoptive,2,DFPS
2017,Hamilton,7-Austin,Adoptive,1,DFPS
2017,Hardin,5-Beaumont,Adoptive,2,DFPS
2017,Hardin,5-Beaumont,Foster/Adoptive,10,DFPS
2017,Harris,6-Houston,Adoptive,42,DFPS
2017,Harris,6-Houston,Foster,2,DFPS
2017,Harris,6-Houston,Foster/Adoptive,102,DFPS
2017,Harrison,4-Tyler,Foster,1,DFPS
2017,Harrison,4-Tyler,Foster/Adoptive,9,DFPS
2017,Hartley,1-Lubbock,Foster/Adoptive,1,DFPS
2017,Hays,7-Austin,Adoptive,7,DFPS
2017,Hays,7-Austin,Foster/Adoptive,7,DFPS
2017,Henderson,4-Tyler,Adoptive,5,DFPS
2017,Henderson,4-Tyler,Foster,1,DFPS
2017,Henderson,4-Tyler,Foster/Adoptive,7,DFPS
2017,Hidalgo,11-Edinburg,Adoptive,2,DFPS
2017,Hidalgo,11-Edinburg,Foster/Adoptive,4,DFPS
2017,Hill,7-Austin,Foster/Adoptive,1,DFPS
2017,Hockley,1-Lubbock,Adoptive,1,DFPS
2017,Hockley,1-Lubbock,Foster/Adoptive,2,DFPS
2017,Hopkins,4-Tyler,Adoptive,2,DFPS
2017,Hopkins,4-Tyler,Foster/Adoptive,2,DFPS
2017,Houston,5-Beaumont,Foster/Adoptive,3,DFPS
2017,Howard,9-Midland,Adoptive,1,DFPS
2017,Hunt,3-Arlington,Adoptive,1,DFPS
2017,Hunt,3-Arlington,Foster/Adoptive,2,DFPS
2017,Hutchinson,1-Lubbock,Adoptive,3,DFPS
2017,Hutchinson,1-Lubbock,Foster/Adoptive,1,DFPS
2017,Irion,9-Midland,Adoptive,1,DFPS
2017,Jack,2-Abilene,Foster/Adoptive,1,DFPS
2017,Jackson,8-San Antonio,Foster/Adoptive,1,DFPS
2017,Jasper,5-Beaumont,Adoptive,1,DFPS
2017,Jasper,5-Beaumont,Foster,2,DFPS
2017,Jasper,5-Beaumont,Foster/Adoptive,13,DFPS
2017,Jefferson,5-Beaumont,Adoptive,8,DFPS
2017,Jefferson,5-Beaumont,Foster,4,DFPS
2017,Jefferson,5-Beaumont,Foster/Adoptive,24,DFPS
2017,Jim Wells,11-Edinburg,Adoptive,2,DFPS
2017,Jim Wells,11-Edinburg,Foster/Adoptive,4,DFPS
2017,Johnson,3-Arlington,Adoptive,2,CBC
2017,Jones,2-Abilene,Foster/Adoptive,1,DFPS
2017,Karnes,8-San Antonio,Adoptive,2,DFPS
2017,Kaufman,3-Arlington,Adoptive,2,DFPS
2017,Kaufman,3-Arlington,Foster,1,DFPS
2017,Kaufman,3-Arlington,Foster/Adoptive,4,DFPS
2017,Kendall,8-San Antonio,Foster/Adoptive,3,DFPS
2017,Kerr,8-San Antonio,Foster/Adoptive,1,DFPS
2017,Knox,2-Abilene,Adoptive,1,DFPS
2017,Lamar,4-Tyler,Adoptive,1,DFPS
2017,Lamar,4-Tyler,Foster,1,DFPS
2017,Lamar,4-Tyler,Foster/Adoptive,8,DFPS
2017,Lamb,1-Lubbock,Foster/Adoptive,1,DFPS
2017,Lampasas,7-Austin,Foster/Adoptive,1,DFPS
2017,Lavaca,8-San Antonio,Foster/Adoptive,2,DFPS
2017,Lee,7-Austin,Foster,1,DFPS
2017,Leon,7-Austin,Foster/Adoptive,3,DFPS
2017,Liberty,6-Houston,Adoptive,2,DFPS
2017,Liberty,6-Houston,Foster/Adoptive,5,DFPS
2017,Limestone,7-Austin,Adoptive,1,DFPS
2017,Live Oak,11-Edinburg,Foster/Adoptive,1,DFPS
2017,Llano,7-Austin,Foster/Adoptive,1,DFPS
2017,Lubbock,1-Lubbock,Adoptive,12,DFPS
2017,Lubbock,1-Lubbock,Foster,1,DFPS
2017,Lubbock,1-Lubbock,Foster/Adoptive,43,DFPS
2017,Lynn,1-Lubbock,Foster/Adoptive,1,DFPS
2017,Madison,7-Austin,Adoptive,1,DFPS
2017,Madison,7-Austin,Foster/Adoptive,3,DFPS
2017,Marion,4-Tyler,Adoptive,1,DFPS
2017,Matagorda,6-Houston,Foster/Adoptive,1,DFPS
2017,McLennan,7-Austin,Adoptive,7,DFPS
2017,McLennan,7-Austin,Foster,1,DFPS
2017,McLennan,7-Austin,Foster/Adoptive,22,DFPS
2017,Medina,8-San Antonio,Adoptive,2,DFPS
2017,Midland,9-Midland,Adoptive,2,DFPS
2017,Milam,7-Austin,Adoptive,1,DFPS
2017,Mills,7-Austin,Adoptive,1,DFPS
2017,Montague,2-Abilene,Foster/Adoptive,2,DFPS
2017,Montgomery,6-Houston,Adoptive,13,DFPS
2017,Montgomery,6-Houston,Foster/Adoptive,16,DFPS
2017,Moore,1-Lubbock,Foster/Adoptive,1,DFPS
2017,Nacogdoches,5-Beaumont,Adoptive,1,DFPS
2017,Nacogdoches,5-Beaumont,Foster,2,DFPS
2017,Nacogdoches,5-Beaumont,Foster/Adoptive,15,DFPS
2017,Navarro,3-Arlington,Foster/Adoptive,2,DFPS
2017,Newton,5-Beaumont,Foster/Adoptive,3,DFPS
2017,Nueces,11-Edinburg,Adoptive,5,DFPS
2017,Nueces,11-Edinburg,Foster/Adoptive,9,DFPS
2017,Orange,5-Beaumont,Adoptive,4,DFPS
2017,Orange,5-Beaumont,Foster,1,DFPS
2017,Orange,5-Beaumont,Foster/Adoptive,12,DFPS
2017,Out of State,Out of State,Adoptive,8,DFPS
2017,Out of State,Out of State,Foster,51,DFPS
2017,Out of State,Out of State,Foster/Adoptive,85,DFPS
2017,Panola,4-Tyler,Adoptive,2,DFPS
2017,Panola,4-Tyler,Foster/Adoptive,5,DFPS
2017,Potter,1-Lubbock,Adoptive,3,DFPS
2017,Potter,1-Lubbock,Foster/Adoptive,10,DFPS
2017,Rains,4-Tyler,Foster/Adoptive,2,DFPS
2017,Randall,1-Lubbock,Adoptive,5,DFPS
2017,Randall,1-Lubbock,Foster,2,DFPS
2017,Randall,1-Lubbock,Foster/Adoptive,15,DFPS
2017,Red River,4-Tyler,Adoptive,1,DFPS
2017,Red River,4-Tyler,Foster/Adoptive,1,DFPS
2017,Rockwall,3-Arlington,Foster/Adoptive,4,DFPS
2017,Runnels,2-Abilene,Foster/Adoptive,1,DFPS
2017,Rusk,4-Tyler,Adoptive,3,DFPS
2017,Rusk,4-Tyler,Foster,1,DFPS
2017,Rusk,4-Tyler,Foster/Adoptive,8,DFPS
2017,Sabine,5-Beaumont,Adoptive,3,DFPS
2017,San Augustine,5-Beaumont,Foster/Adoptive,2,DFPS
2017,San Jacinto,5-Beaumont,Adoptive,1,DFPS
2017,San Jacinto,5-Beaumont,Foster/Adoptive,3,DFPS
2017,San Patricio,11-Edinburg,Foster/Adoptive,3,DFPS
2017,Scurry,2-Abilene,Foster/Adoptive,1,DFPS
2017,Shelby,5-Beaumont,Adoptive,2,DFPS
2017,Shelby,5-Beaumont,Foster/Adoptive,2,DFPS
2017,Sherman,1-Lubbock,Foster/Adoptive,1,DFPS
2017,Smith,4-Tyler,Adoptive,8,DFPS
2017,Smith,4-Tyler,Foster,1,DFPS
2017,Smith,4-Tyler,Foster/Adoptive,26,DFPS
2017,Starr,11-Edinburg,Foster/Adoptive,1,DFPS
2017,Swisher,1-Lubbock,Foster/Adoptive,2,DFPS
2017,Tarrant,3-Arlington,Adoptive,2,CBC
2017,Tarrant,3-Arlington,Foster/Adoptive,5,CBC
2017,Taylor,2-Abilene,Adoptive,2,DFPS
2017,Terry,1-Lubbock,Foster/Adoptive,1,DFPS
2017,Titus,4-Tyler,Foster/Adoptive,5,DFPS
2017,Tom Green,9-Midland,Adoptive,2,DFPS
2017,Tom Green,9-Midland,Foster/Adoptive,5,DFPS
2017,Travis,7-Austin,Adoptive,16,DFPS
2017,Travis,7-Austin,Foster,3,DFPS
2017,Travis,7-Austin,Foster/Adoptive,16,DFPS
2017,Trinity,5-Beaumont,Foster/Adoptive,2,DFPS
2017,Tyler,5-Beaumont,Adoptive,1,DFPS
2017,Tyler,5-Beaumont,Foster,1,DFPS
2017,Tyler,5-Beaumont,Foster/Adoptive,6,DFPS
2017,Upshur,4-Tyler,Adoptive,2,DFPS
2017,Upshur,4-Tyler,Foster/Adoptive,2,DFPS
2017,Uvalde,8-San Antonio,Adoptive,3,DFPS
2017,Val Verde,8-San Antonio,Adoptive,2,DFPS
2017,Val Verde,8-San Antonio,Foster,1,DFPS
2017,Val Verde,8-San Antonio,Foster/Adoptive,2,DFPS
2017,Van Zandt,4-Tyler,Adoptive,8,DFPS
2017,Van Zandt,4-Tyler,Foster/Adoptive,4,DFPS
2017,Victoria,8-San Antonio,Foster,1,DFPS
2017,Victoria,8-San Antonio,Foster/Adoptive,2,DFPS
2017,Walker,6-Houston,Adoptive,4,DFPS
2017,Walker,6-Houston,Foster/Adoptive,2,DFPS
2017,Waller,6-Houston,Adoptive,3,DFPS
2017,Ward,9-Midland,Adoptive,1,DFPS
2017,Washington,7-Austin,Adoptive,1,DFPS
2017,Washington,7-Austin,Foster/Adoptive,1,DFPS
2017,Webb,11-Edinburg,Adoptive,1,DFPS
2017,Webb,11-Edinburg,Foster,1,DFPS
2017,Webb,11-Edinburg,Foster/Adoptive,3,DFPS
2017,Wharton,6-Houston,Adoptive,1,DFPS
2017,Wharton,6-Houston,Foster/Adoptive,1,DFPS
2017,Wilbarger,2-Abilene,Foster/Adoptive,1,DFPS
2017,Williamson,7-Austin,Adoptive,13,DFPS
2017,Williamson,7-Austin,Foster,1,DFPS
2017,Williamson,7-Austin,Foster/Adoptive,11,DFPS
2017,Wilson,8-San Antonio,Adoptive,1,DFPS
2017,Wilson,8-San Antonio,Foster/Adoptive,1,DFPS
2017,Winkler,9-Midland,Adoptive,1,DFPS
2017,Wise,3-Arlington,Adoptive,1,DFPS
2017,Wise,3-Arlington,Foster/Adoptive,3,DFPS
2017,Wood,4-Tyler,Adoptive,4,DFPS
2017,Wood,4-Tyler,Foster/Adoptive,5,DFPS
2017,Yoakum,1-Lubbock,Foster/Adoptive,1,DFPS
