Region,County,Year,fips,lon,lat,Child_Population,Total_Population,Econ_Region,Homes_Total_County,Removals_Total_County,Homes_Total_County_per100K,Removals_Total_County_per1K
1-Lubbock,Hockley,2016,48219,-102.3430919,33.60750375,6402,23905,High Plains,5,29,20.916126333403056,4.529834426741643
1-Lubbock,Hockley,2017,48219,-102.3430919,33.60750375,6407,24083,High Plains,3,53,12.456919818959431,8.272202278757609
1-Lubbock,Hockley,2018,48219,-102.3430919,33.60750375,6429,24257,High Plains,6,44,24.735128004287425,6.843988178565874
1-Lubbock,Hockley,2019,48219,-102.3430919,33.60750375,6472,24455,High Plains,5,47,20.445716622367613,7.262051915945612
1-Lubbock,Hockley,2020,48219,-102.3430919,33.60750375,6524,24636,High Plains,0,39,0,5.977927651747394
1-Lubbock,Hockley,2021,48219,-102.3430919,33.60750375,6559,24799,High Plains,0,31,0,4.726330233267267
1-Lubbock,Hutchinson,2011,48233,-101.3547257,35.84000866,5733,22061,High Plains,5,23,22.66443044286297,4.011861154718297
1-Lubbock,Hutchinson,2012,48233,-101.3547257,35.84000866,5696,21976,High Plains,3,24,13.651255915544231,4.213483146067416
1-Lubbock,Hutchinson,2013,48233,-101.3547257,35.84000866,5604,21897,High Plains,5,11,22.834178197926658,1.9628836545324768
1-Lubbock,Hutchinson,2014,48233,-101.3547257,35.84000866,5543,21823,High Plains,2,31,9.164642808046557,5.59263936496482
1-Lubbock,Hutchinson,2015,48233,-101.3547257,35.84000866,5496,21747,High Plains,4,24,18.39334161033706,4.366812227074235
1-Lubbock,Hutchinson,2016,48233,-101.3547257,35.84000866,5475,21682,High Plains,1,12,4.612120653076285,2.191780821917808
1-Lubbock,Hutchinson,2017,48233,-101.3547257,35.84000866,5438,21624,High Plains,4,37,18.49796522382538,6.80397204854726
1-Lubbock,Hutchinson,2018,48233,-101.3547257,35.84000866,5407,21563,High Plains,0,17,0,3.144072498612909
1-Lubbock,Hutchinson,2019,48233,-101.3547257,35.84000866,5366,21511,High Plains,2,31,9.297568685788665,5.777115169586284
1-Lubbock,Hutchinson,2020,48233,-101.3547257,35.84000866,5340,21461,High Plains,1,26,4.659615115791436,4.868913857677903
1-Lubbock,Hutchinson,2021,48233,-101.3547257,35.84000866,5313,21424,High Plains,0,45,0,8.46979107848673
1-Lubbock,King,2011,48269,-100.2558584,33.61641863,64,285,High Plains,0,0,0,0
1-Lubbock,King,2012,48269,-100.2558584,33.61641863,62,286,High Plains,0,0,0,0
1-Lubbock,King,2013,48269,-100.2558584,33.61641863,62,289,High Plains,0,0,0,0
1-Lubbock,King,2014,48269,-100.2558584,33.61641863,61,292,High Plains,0,0,0,0
1-Lubbock,King,2015,48269,-100.2558584,33.61641863,61,295,High Plains,0,0,0,0
1-Lubbock,King,2016,48269,-100.2558584,33.61641863,56,298,High Plains,0,0,0,0
1-Lubbock,King,2017,48269,-100.2558584,33.61641863,54,301,High Plains,0,0,0,0
1-Lubbock,King,2018,48269,-100.2558584,33.61641863,52,303,High Plains,0,0,0,0
1-Lubbock,King,2019,48269,-100.2558584,33.61641863,52,306,High Plains,0,0,0,0
1-Lubbock,King,2020,48269,-100.2558584,33.61641863,52,309,High Plains,0,0,0,0
1-Lubbock,King,2021,48269,-100.2558584,33.61641863,52,313,High Plains,0,0,0,0
1-Lubbock,Lamb,2011,48279,-102.3517095,34.06861242,3964,13833,High Plains,1,16,7.22908985758693,4.036326942482341
1-Lubbock,Lamb,2012,48279,-102.3517095,34.06861242,3841,13723,High Plains,1,5,7.287036362311447,1.3017443374121322
1-Lubbock,Lamb,2013,48279,-102.3517095,34.06861242,3740,13598,High Plains,1,13,7.354022650389763,3.4759358288770055
1-Lubbock,Lamb,2014,48279,-102.3517095,34.06861242,3666,13474,High Plains,2,31,14.843402107763099,8.456082924168031
1-Lubbock,Lamb,2015,48279,-102.3517095,34.06861242,3591,13356,High Plains,3,9,22.461814914645103,2.506265664160401
1-Lubbock,Lamb,2016,48279,-102.3517095,34.06861242,3529,13239,High Plains,3,18,22.660321776569226,5.100595069424767
1-Lubbock,Lamb,2017,48279,-102.3517095,34.06861242,3470,13128,High Plains,1,17,7.617306520414382,4.899135446685879
1-Lubbock,Lamb,2018,48279,-102.3517095,34.06861242,3399,13018,High Plains,1,20,7.681671531725304,5.884083553986467
1-Lubbock,Lamb,2019,48279,-102.3517095,34.06861242,3344,12903,High Plains,3,23,23.250406882120437,6.87799043062201
1-Lubbock,Lamb,2020,48279,-102.3517095,34.06861242,3288,12776,High Plains,0,10,0,3.0413625304136254
1-Lubbock,Lamb,2021,48279,-102.3517095,34.06861242,3249,12672,High Plains,0,7,0,2.154509079716836
1-Lubbock,Lipscomb,2011,48295,-100.27317,36.27778432,894,3333,High Plains,0,2,0,2.237136465324385
1-Lubbock,Lipscomb,2012,48295,-100.27317,36.27778432,898,3363,High Plains,0,2,0,2.2271714922048997
1-Lubbock,Lipscomb,2013,48295,-100.27317,36.27778432,895,3397,High Plains,1,1,29.437739181630853,1.1173184357541899
1-Lubbock,Lipscomb,2014,48295,-100.27317,36.27778432,884,3425,High Plains,1,0,29.197080291970806,0
1-Lubbock,Lipscomb,2015,48295,-100.27317,36.27778432,876,3459,High Plains,2,0,57.82017924255566,0
1-Lubbock,Lipscomb,2016,48295,-100.27317,36.27778432,874,3496,High Plains,0,1,0,1.1441647597254005
1-Lubbock,Lipscomb,2017,48295,-100.27317,36.27778432,880,3541,High Plains,0,2,0,2.2727272727272725
1-Lubbock,Lipscomb,2018,48295,-100.27317,36.27778432,886,3573,High Plains,1,0,27.987685418415897,0
1-Lubbock,Lipscomb,2019,48295,-100.27317,36.27778432,903,3618,High Plains,2,0,55.2791597567717,0
1-Lubbock,Lipscomb,2020,48295,-100.27317,36.27778432,907,3651,High Plains,0,5,0,5.512679162072767
1-Lubbock,Lipscomb,2021,48295,-100.27317,36.27778432,928,3694,High Plains,0,3,0,3.2327586206896552
1-Lubbock,Lubbock,2011,48303,-101.8205745,33.6101944,68720,282188,High Plains,60,310,21.262420797482527,4.511059371362049
1-Lubbock,Lubbock,2012,48303,-101.8205745,33.6101944,69485,285467,High Plains,49,276,17.16485618302641,3.9720803051018208
1-Lubbock,Lubbock,2013,48303,-101.8205745,33.6101944,70187,288773,High Plains,49,327,16.968345378549934,4.658982432644222
1-Lubbock,Lubbock,2014,48303,-101.8205745,33.6101944,70994,292195,High Plains,36,306,12.32053936583446,4.310223399160492
1-Lubbock,Lubbock,2015,48303,-101.8205745,33.6101944,71740,295763,High Plains,40,368,13.524342125282743,5.129634792305548
1-Lubbock,Lubbock,2016,48303,-101.8205745,33.6101944,72444,299742,High Plains,43,490,14.345670610057983,6.763845176964276
1-Lubbock,Lubbock,2017,48303,-101.8205745,33.6101944,73151,303884,High Plains,56,572,18.428084400626556,7.819441976186244
1-Lubbock,Lubbock,2018,48303,-101.8205745,33.6101944,73819,308208,High Plains,47,467,15.24944193531641,6.326284560885409
1-Lubbock,Lubbock,2019,48303,-101.8205745,33.6101944,74445,312653,High Plains,40,535,12.793736186762962,7.186513533481094
1-Lubbock,Lubbock,2020,48303,-101.8205745,33.6101944,75186,317210,High Plains,5,401,1.5762428675010245,5.333439736121086
1-Lubbock,Lubbock,2021,48303,-101.8205745,33.6101944,76238,321818,High Plains,2,342,0.6214692776662586,4.485951887510165
1-Lubbock,Lynn,2011,48305,-101.8160235,33.17685487,1574,5850,High Plains,1,4,17.094017094017094,2.5412960609911055
1-Lubbock,Lynn,2012,48305,-101.8160235,33.17685487,1540,5796,High Plains,1,1,17.25327812284334,0.6493506493506493
1-Lubbock,Lynn,2013,48305,-101.8160235,33.17685487,1524,5766,High Plains,2,4,34.6860908775581,2.6246719160104988
1-Lubbock,Lynn,2014,48305,-101.8160235,33.17685487,1511,5737,High Plains,2,7,34.86142583231654,4.632693580410324
1-Lubbock,Lynn,2015,48305,-101.8160235,33.17685487,1475,5716,High Plains,2,8,34.98950314905528,5.423728813559323
1-Lubbock,Lynn,2016,48305,-101.8160235,33.17685487,1440,5689,High Plains,1,7,17.577781683951486,4.861111111111112
1-Lubbock,Lynn,2017,48305,-101.8160235,33.17685487,1410,5663,High Plains,1,6,17.658484901995408,4.25531914893617
1-Lubbock,Lynn,2018,48305,-101.8160235,33.17685487,1386,5642,High Plains,0,0,0,0
1-Lubbock,Lynn,2019,48305,-101.8160235,33.17685487,1364,5613,High Plains,0,3,0,2.1994134897360706
1-Lubbock,Lynn,2020,48305,-101.8160235,33.17685487,1346,5588,High Plains,0,5,0,3.714710252600297
1-Lubbock,Lynn,2021,48305,-101.8160235,33.17685487,1322,5562,High Plains,0,9,0,6.8078668683812404
1-Lubbock,Moore,2011,48341,-101.8929556,35.83768863,6898,21848,High Plains,0,18,0,2.6094520150768337
1-Lubbock,Moore,2012,48341,-101.8929556,35.83768863,6835,21819,High Plains,0,18,0,2.6335040234089244
1-Lubbock,Moore,2013,48341,-101.8929556,35.83768863,6729,21790,High Plains,3,4,13.767783386874713,0.5944419676029128
1-Lubbock,Moore,2014,48341,-101.8929556,35.83768863,6656,21762,High Plains,3,8,13.785497656465399,1.201923076923077
1-Lubbock,Moore,2015,48341,-101.8929556,35.83768863,6579,21734,High Plains,2,12,9.202171712524155,1.823985408116735
1-Lubbock,Moore,2016,48341,-101.8929556,35.83768863,6524,21713,High Plains,3,21,13.816607562289873,3.218884120171674
1-Lubbock,Moore,2017,48341,-101.8929556,35.83768863,6469,21696,High Plains,1,31,4.609144542772861,4.792085330035555
1-Lubbock,Moore,2018,48341,-101.8929556,35.83768863,6436,21660,High Plains,2,12,9.233610341643582,1.8645121193287757
1-Lubbock,Moore,2019,48341,-101.8929556,35.83768863,6359,21612,High Plains,5,21,23.135295206366834,3.302406038685328
1-Lubbock,Moore,2020,48341,-101.8929556,35.83768863,6309,21575,High Plains,0,24,0,3.8040893961008084
1-Lubbock,Moore,2021,48341,-101.8929556,35.83768863,6248,21543,High Plains,0,24,0,3.8412291933418694
1-Lubbock,Motley,2011,48345,-100.7798961,34.07409017,257,1206,High Plains,0,1,0,3.8910505836575875
1-Lubbock,Motley,2012,48345,-100.7798961,34.07409017,248,1204,High Plains,1,0,83.05647840531562,0
1-Lubbock,Motley,2013,48345,-100.7798961,34.07409017,246,1199,High Plains,1,0,83.40283569641367,0
1-Lubbock,Motley,2014,48345,-100.7798961,34.07409017,241,1197,High Plains,0,0,0,0
1-Lubbock,Motley,2015,48345,-100.7798961,34.07409017,235,1191,High Plains,0,2,0,8.51063829787234
1-Lubbock,Motley,2016,48345,-100.7798961,34.07409017,227,1186,High Plains,0,1,0,4.405286343612335
1-Lubbock,Motley,2017,48345,-100.7798961,34.07409017,221,1184,High Plains,0,1,0,4.524886877828055
1-Lubbock,Motley,2018,48345,-100.7798961,34.07409017,222,1177,High Plains,0,2,0,9.00900900900901
1-Lubbock,Motley,2019,48345,-100.7798961,34.07409017,218,1174,High Plains,0,4,0,18.34862385321101
1-Lubbock,Motley,2020,48345,-100.7798961,34.07409017,215,1172,High Plains,0,0,0,0
1-Lubbock,Motley,2021,48345,-100.7798961,34.07409017,205,1165,High Plains,0,0,0,0
1-Lubbock,Ochiltree,2011,48357,-100.815653,36.27846334,3239,10303,High Plains,1,5,9.70591089973794,1.5436863229391786
1-Lubbock,Ochiltree,2012,48357,-100.815653,36.27846334,3255,10408,High Plains,1,6,9.607993850883936,1.8433179723502304
1-Lubbock,Ochiltree,2013,48357,-100.815653,36.27846334,3264,10514,High Plains,4,3,38.04451207913259,0.9191176470588235
1-Lubbock,Ochiltree,2014,48357,-100.815653,36.27846334,3270,10626,High Plains,5,1,47.05439488048184,0.3058103975535168
1-Lubbock,Ochiltree,2015,48357,-100.815653,36.27846334,3285,10737,High Plains,4,6,37.254354102635745,1.82648401826484
1-Lubbock,Ochiltree,2016,48357,-100.815653,36.27846334,3312,10849,High Plains,1,7,9.217439395335974,2.1135265700483092
1-Lubbock,Ochiltree,2017,48357,-100.815653,36.27846334,3318,10958,High Plains,0,10,0,3.0138637733574445
1-Lubbock,Ochiltree,2018,48357,-100.815653,36.27846334,3331,11073,High Plains,0,15,0,4.5031522065445815
1-Lubbock,Ochiltree,2019,48357,-100.815653,36.27846334,3329,11190,High Plains,1,11,8.936550491510276,3.3042955842595374
1-Lubbock,Ochiltree,2020,48357,-100.815653,36.27846334,3354,11309,High Plains,0,11,0,3.279666070363745
1-Lubbock,Ochiltree,2021,48357,-100.815653,36.27846334,3363,11431,High Plains,0,7,0,2.0814748736247397
1-Lubbock,Oldham,2011,48359,-102.6029949,35.40497586,702,2067,High Plains,2,0,96.75858732462505,0
1-Lubbock,Oldham,2012,48359,-102.6029949,35.40497586,698,2087,High Plains,0,1,0,1.4326647564469914
1-Lubbock,Oldham,2013,48359,-102.6029949,35.40497586,695,2107,High Plains,0,0,0,0
1-Lubbock,Oldham,2014,48359,-102.6029949,35.40497586,661,2120,High Plains,0,0,0,0
1-Lubbock,Oldham,2015,48359,-102.6029949,35.40497586,636,2140,High Plains,0,0,0,0
1-Lubbock,Oldham,2016,48359,-102.6029949,35.40497586,615,2152,High Plains,0,1,0,1.6260162601626016
1-Lubbock,Oldham,2017,48359,-102.6029949,35.40497586,588,2163,High Plains,0,0,0,0
1-Lubbock,Oldham,2018,48359,-102.6029949,35.40497586,582,2177,High Plains,1,9,45.934772622875514,15.463917525773196
1-Lubbock,Oldham,2019,48359,-102.6029949,35.40497586,568,2192,High Plains,0,1,0,1.7605633802816902
1-Lubbock,Oldham,2020,48359,-102.6029949,35.40497586,561,2200,High Plains,0,1,0,1.7825311942959001
1-Lubbock,Oldham,2021,48359,-102.6029949,35.40497586,554,2210,High Plains,0,0,0,0
1-Lubbock,Parmer,2011,48369,-102.784594,34.53014507,3089,10134,High Plains,1,1,9.867771857114665,0.32372936225315635
1-Lubbock,Parmer,2012,48369,-102.784594,34.53014507,3021,10023,High Plains,0,0,0,0
1-Lubbock,Parmer,2013,48369,-102.784594,34.53014507,2920,9913,High Plains,2,0,20.17552708564511,0
1-Lubbock,Parmer,2014,48369,-102.784594,34.53014507,2853,9801,High Plains,0,0,0,0
1-Lubbock,Parmer,2015,48369,-102.784594,34.53014507,2793,9697,High Plains,0,9,0,3.22234156820623
1-Lubbock,Parmer,2016,48369,-102.784594,34.53014507,2735,9590,High Plains,0,7,0,2.5594149908592323
1-Lubbock,Parmer,2017,48369,-102.784594,34.53014507,2689,9489,High Plains,0,2,0,0.7437709185570844
1-Lubbock,Parmer,2018,48369,-102.784594,34.53014507,2643,9387,High Plains,2,5,21.30606157451795,1.8917896329928112
1-Lubbock,Parmer,2019,48369,-102.784594,34.53014507,2601,9288,High Plains,3,7,32.299741602067186,2.6912725874663592
1-Lubbock,Parmer,2020,48369,-102.784594,34.53014507,2551,9200,High Plains,0,1,0,0.3920031360250882
1-Lubbock,Parmer,2021,48369,-102.784594,34.53014507,2502,9097,High Plains,0,4,0,1.5987210231814548
1-Lubbock,Potter,2011,48375,-101.8940484,35.40128927,33316,121316,High Plains,23,116,18.958752349236704,3.4818105414815705
1-Lubbock,Potter,2012,48375,-101.8940484,35.40128927,33033,121542,High Plains,18,105,14.809695413930987,3.178639542275906
1-Lubbock,Potter,2013,48375,-101.8940484,35.40128927,32749,121780,High Plains,19,100,15.601905074724915,3.0535283520107486
1-Lubbock,Potter,2014,48375,-101.8940484,35.40128927,32448,121993,High Plains,11,153,9.016910806357743,4.715236686390532
1-Lubbock,Potter,2015,48375,-101.8940484,35.40128927,32188,122204,High Plains,7,116,5.728126738895617,3.603827513359016
1-Lubbock,Potter,2016,48375,-101.8940484,35.40128927,31937,122365,High Plains,8,140,6.5378171862869285,4.383630272098193
1-Lubbock,Potter,2017,48375,-101.8940484,35.40128927,31644,122482,High Plains,13,250,10.613804477392597,7.900391859436229
1-Lubbock,Potter,2018,48375,-101.8940484,35.40128927,31388,122573,High Plains,13,203,10.605924632667879,6.467439785905442
1-Lubbock,Potter,2019,48375,-101.8940484,35.40128927,31106,122653,High Plains,19,212,15.490856318231108,6.815405388028033
1-Lubbock,Potter,2020,48375,-101.8940484,35.40128927,30754,122706,High Plains,8,168,6.519648590940949,5.462704038499057
1-Lubbock,Potter,2021,48375,-101.8940484,35.40128927,30481,122765,High Plains,0,160,0,5.249171615104491
1-Lubbock,Randall,2011,48381,-101.8968527,34.96594288,30186,122036,High Plains,32,154,26.221770625061456,5.101702776121381
1-Lubbock,Randall,2012,48381,-101.8968527,34.96594288,30410,123484,High Plains,29,135,23.484823944802567,4.43932916803683
1-Lubbock,Randall,2013,48381,-101.8968527,34.96594288,30687,125035,High Plains,28,82,22.393729755668414,2.6721412976178835
1-Lubbock,Randall,2014,48381,-101.8968527,34.96594288,30953,126686,High Plains,35,67,27.62736213946292,2.164572093173521
1-Lubbock,Randall,2015,48381,-101.8968527,34.96594288,31219,128364,High Plains,33,70,25.70814246985136,2.2422242864922004
1-Lubbock,Randall,2016,48381,-101.8968527,34.96594288,31562,130159,High Plains,28,86,21.51215052359038,2.7247956403269753
1-Lubbock,Randall,2017,48381,-101.8968527,34.96594288,31894,132035,High Plains,22,173,16.662248646192296,5.4242177212014795
1-Lubbock,Randall,2018,48381,-101.8968527,34.96594288,32312,134004,High Plains,20,134,14.924927614101072,4.147066105471651
1-Lubbock,Randall,2019,48381,-101.8968527,34.96594288,32711,136026,High Plains,25,92,18.37883933953803,2.812509553361255
1-Lubbock,Randall,2020,48381,-101.8968527,34.96594288,33231,138104,High Plains,5,86,3.620459943231188,2.587944991122747
1-Lubbock,Randall,2021,48381,-101.8968527,34.96594288,33732,140273,High Plains,0,85,0,2.519862445155935
1-Lubbock,Roberts,2011,48393,-100.8135689,35.8385577,235,930,High Plains,0,0,0,0
1-Lubbock,Roberts,2012,48393,-100.8135689,35.8385577,232,932,High Plains,0,0,0,0
1-Lubbock,Roberts,2013,48393,-100.8135689,35.8385577,235,938,High Plains,0,0,0,0
1-Lubbock,Roberts,2014,48393,-100.8135689,35.8385577,236,946,High Plains,0,0,0,0
1-Lubbock,Roberts,2015,48393,-100.8135689,35.8385577,237,955,High Plains,0,0,0,0
1-Lubbock,Roberts,2016,48393,-100.8135689,35.8385577,235,964,High Plains,0,0,0,0
1-Lubbock,Roberts,2017,48393,-100.8135689,35.8385577,235,974,High Plains,0,0,0,0
1-Lubbock,Roberts,2018,48393,-100.8135689,35.8385577,230,976,High Plains,0,0,0,0
1-Lubbock,Roberts,2019,48393,-100.8135689,35.8385577,221,977,High Plains,0,0,0,0
1-Lubbock,Roberts,2020,48393,-100.8135689,35.8385577,221,983,High Plains,0,0,0,0
1-Lubbock,Roberts,2021,48393,-100.8135689,35.8385577,224,991,High Plains,0,0,0,0
1-Lubbock,Sherman,2011,48421,-101.8933822,36.27765824,882,3040,High Plains,1,0,32.89473684210526,0
1-Lubbock,Sherman,2012,48421,-101.8933822,36.27765824,856,3047,High Plains,1,0,32.81916639317361,0
1-Lubbock,Sherman,2013,48421,-101.8933822,36.27765824,843,3070,High Plains,0,0,0,0
1-Lubbock,Sherman,2014,48421,-101.8933822,36.27765824,832,3096,High Plains,0,0,0,0
1-Lubbock,Sherman,2015,48421,-101.8933822,36.27765824,831,3120,High Plains,0,2,0,2.406738868832732
1-Lubbock,Sherman,2016,48421,-101.8933822,36.27765824,823,3143,High Plains,0,6,0,7.290400972053463
1-Lubbock,Sherman,2017,48421,-101.8933822,36.27765824,838,3177,High Plains,1,1,31.47623544224111,1.1933174224343677
1-Lubbock,Sherman,2018,48421,-101.8933822,36.27765824,853,3211,High Plains,1,1,31.14294612270321,1.1723329425556857
1-Lubbock,Sherman,2019,48421,-101.8933822,36.27765824,847,3239,High Plains,1,1,30.873726458783576,1.1806375442739079
1-Lubbock,Sherman,2020,48421,-101.8933822,36.27765824,855,3276,High Plains,0,2,0,2.3391812865497075
1-Lubbock,Sherman,2021,48421,-101.8933822,36.27765824,856,3299,High Plains,0,4,0,4.672897196261682
1-Lubbock,Swisher,2011,48437,-101.734951,34.53064989,1999,7771,High Plains,1,7,12.868356710848026,3.501750875437719
1-Lubbock,Swisher,2012,48437,-101.734951,34.53064989,1961,7708,High Plains,1,0,12.973533990659055,0
1-Lubbock,Swisher,2013,48437,-101.734951,34.53064989,1945,7662,High Plains,3,2,39.15426781519186,1.0282776349614395
1-Lubbock,Swisher,2014,48437,-101.734951,34.53064989,1923,7613,High Plains,2,16,26.27085248916327,8.320332813312532
1-Lubbock,Swisher,2015,48437,-101.734951,34.53064989,1887,7576,High Plains,1,0,13.199577613516366,0
1-Lubbock,Swisher,2016,48437,-101.734951,34.53064989,1873,7541,High Plains,3,7,39.78252221190823,3.7373198077949814
1-Lubbock,Swisher,2017,48437,-101.734951,34.53064989,1846,7515,High Plains,2,13,26.61343978709248,7.042253521126761
1-Lubbock,Swisher,2018,48437,-101.734951,34.53064989,1829,7486,High Plains,2,13,26.716537536735242,7.107709130672498
1-Lubbock,Swisher,2019,48437,-101.734951,34.53064989,1786,7444,High Plains,3,25,40.300913487372384,13.997760358342665
1-Lubbock,Swisher,2020,48437,-101.734951,34.53064989,1772,7414,High Plains,0,3,0,1.693002257336343
1-Lubbock,Swisher,2021,48437,-101.734951,34.53064989,1750,7365,High Plains,0,7,0,4
1-Lubbock,Terry,2011,48445,-102.335157,33.17373729,3288,12669,High Plains,2,30,15.786565632646617,9.124087591240874
1-Lubbock,Terry,2012,48445,-102.335157,33.17373729,3308,12716,High Plains,3,20,23.592324630386916,6.045949214026602
1-Lubbock,Terry,2013,48445,-102.335157,33.17373729,3339,12754,High Plains,2,25,15.681354869060687,7.487271638215035
1-Lubbock,Terry,2014,48445,-102.335157,33.17373729,3356,12790,High Plains,1,29,7.818608287724785,8.64123957091776
1-Lubbock,Terry,2015,48445,-102.335157,33.17373729,3374,12834,High Plains,2,2,15.583606046439145,0.5927682276229994
1-Lubbock,Terry,2016,48445,-102.335157,33.17373729,3398,12877,High Plains,3,12,23.297351867671043,3.531489111241907
1-Lubbock,Terry,2017,48445,-102.335157,33.17373729,3407,12915,High Plains,1,22,7.742934572202865,6.457293806868212
1-Lubbock,Terry,2018,48445,-102.335157,33.17373729,3410,12961,High Plains,0,10,0,2.932551319648094
