Year,County,Region,Placement Intention,Count,Average Months since Termination of Parental Rights
2018,Runnels,2-Abilene,Not Permanent,5,5.65161290322581
2018,Runnels,2-Abilene,Permanent,3,8.75268817204301
2018,Rusk,4-Tyler,Not Permanent,7,13.184331797235
2018,Rusk,4-Tyler,Permanent,14,9.11290322580645
2018,Sabine,5-Beaumont,Not Permanent,4,9.28225806451613
2018,Sabine,5-Beaumont,Permanent,2,5.80645161290323
2018,San Jacinto,5-Beaumont,Not Permanent,2,5.09677419354839
2018,San Patricio,11-Edinburg,Not Permanent,22,12.3372434017595
2018,San Patricio,11-Edinburg,Permanent,11,9.81524926686217
2018,San Saba,7-Austin,Permanent,4,5.39516129032258
2018,Schleicher,9-Midland,Permanent,1,4.25806451612903
2018,Scurry,2-Abilene,Not Permanent,1,67.8709677419355
2018,Scurry,2-Abilene,Permanent,3,6.51612903225806
2018,Shelby,5-Beaumont,Not Permanent,2,15.3548387096774
2018,Shelby,5-Beaumont,Permanent,2,19.4677419354839
2018,Sherman,1-Lubbock,Not Permanent,2,11.7741935483871
2018,Sherman,1-Lubbock,Permanent,4,9.74193548387097
2018,Smith,4-Tyler,Not Permanent,16,25.2358870967742
2018,Smith,4-Tyler,Permanent,14,13.1059907834101
2018,Somervell,3-Arlington,Not Permanent,1,20.0967741935484
2018,Somervell,3-Arlington,Permanent,1,16.8387096774194
2018,Starr,11-Edinburg,Not Permanent,2,16.741935483871
2018,Stephens,2-Abilene,Not Permanent,2,52.2258064516129
2018,Stephens,2-Abilene,Permanent,1,5.93548387096774
2018,Swisher,1-Lubbock,Not Permanent,2,1.12903225806452
2018,Swisher,1-Lubbock,Permanent,9,1.79569892473118
2018,Tarrant,3-Arlington,Not Permanent,156,23.4571960297767
2018,Tarrant,3-Arlington,Permanent,51,9.6685641998735
2018,Taylor,2-Abilene,Not Permanent,23,27.039270687237
2018,Taylor,2-Abilene,Permanent,25,8.79870967741935
2018,Terry,1-Lubbock,Not Permanent,3,30.3763440860215
2018,Terry,1-Lubbock,Permanent,1,3
2018,Titus,4-Tyler,Not Permanent,4,73.8870967741935
2018,Titus,4-Tyler,Permanent,2,26.3387096774194
2018,Tom Green,9-Midland,Not Permanent,26,22.7307692307692
2018,Tom Green,9-Midland,Permanent,26,9.91191066997519
2018,Travis,7-Austin,Not Permanent,94,10.5130404941661
2018,Travis,7-Austin,Permanent,160,11.7239919354839
2018,Trinity,5-Beaumont,Not Permanent,1,27.9354838709677
2018,Trinity,5-Beaumont,Permanent,8,13.2782258064516
2018,Tyler,5-Beaumont,Not Permanent,3,0.741935483870968
2018,Tyler,5-Beaumont,Permanent,4,2.57258064516129
2018,Upshur,4-Tyler,Not Permanent,12,11.0779569892473
2018,Upshur,4-Tyler,Permanent,12,5.19354838709677
2018,Uvalde,8-San Antonio,Not Permanent,14,28.8041474654378
2018,Uvalde,8-San Antonio,Permanent,8,10.3064516129032
2018,Val Verde,8-San Antonio,Not Permanent,2,7.70967741935484
2018,Val Verde,8-San Antonio,Permanent,4,2.87096774193548
2018,Van Zandt,4-Tyler,Not Permanent,19,16.5127334465195
2018,Van Zandt,4-Tyler,Permanent,20,13.7838709677419
2018,Victoria,8-San Antonio,Not Permanent,21,26.9662058371736
2018,Victoria,8-San Antonio,Permanent,20,24.4370967741935
2018,Walker,6-Houston,Not Permanent,3,11.2795698924731
2018,Walker,6-Houston,Permanent,2,24.1290322580645
2018,Waller,6-Houston,Not Permanent,5,26.6645161290323
2018,Waller,6-Houston,Permanent,11,16.7507331378299
2018,Ward,9-Midland,Not Permanent,2,39.0967741935484
2018,Ward,9-Midland,Permanent,3,16.741935483871
2018,Washington,7-Austin,Not Permanent,3,26.1612903225806
2018,Washington,7-Austin,Permanent,5,7.66451612903226
2018,Webb,11-Edinburg,Not Permanent,78,44.5562448304384
2018,Webb,11-Edinburg,Permanent,15,26.4279569892473
2018,Wharton,6-Houston,Not Permanent,3,22.1935483870968
2018,Wharton,6-Houston,Permanent,8,7.49193548387097
2018,Wichita,2-Abilene,Not Permanent,25,30.8451612903226
2018,Wichita,2-Abilene,Permanent,31,7.62122788761706
2018,Wilbarger,2-Abilene,Not Permanent,2,7.75806451612903
2018,Wilbarger,2-Abilene,Permanent,9,2.80286738351254
2018,Willacy,11-Edinburg,Permanent,1,2.74193548387097
2018,Williamson,7-Austin,Not Permanent,21,31.310291858679
2018,Williamson,7-Austin,Permanent,38,6.1748726655348
2018,Wilson,8-San Antonio,Not Permanent,4,30.0322580645161
2018,Wilson,8-San Antonio,Permanent,3,9.74193548387097
2018,Winkler,9-Midland,Permanent,3,6.0752688172043
2018,Wise,3-Arlington,Not Permanent,12,8.80913978494624
2018,Wise,3-Arlington,Permanent,7,11.6866359447005
2018,Wood,4-Tyler,Not Permanent,7,32.5069124423963
2018,Wood,4-Tyler,Permanent,11,4.39589442815249
2018,Yoakum,1-Lubbock,Not Permanent,1,46.4838709677419
2018,Young,2-Abilene,Permanent,3,6.08602150537634
2018,Zapata,11-Edinburg,Not Permanent,3,79.5591397849462
2018,Zapata,11-Edinburg,Permanent,1,33.8064516129032
2018,Zavala,8-San Antonio,Not Permanent,1,1.38709677419355
2018,Zavala,8-San Antonio,Permanent,2,90.3225806451613
2017,Anderson,4-Tyler,Not Permanent,5,23.4064516129032
2017,Anderson,4-Tyler,Permanent,5,5.78709677419355
2017,Andrews,9-Midland,Not Permanent,9,28.6559139784946
2017,Andrews,9-Midland,Permanent,3,5.16129032258065
2017,Angelina,5-Beaumont,Not Permanent,8,39.6895161290323
2017,Angelina,5-Beaumont,Permanent,15,5.51182795698925
2017,Aransas,11-Edinburg,Not Permanent,16,17.4596774193548
2017,Aransas,11-Edinburg,Permanent,3,3.54838709677419
2017,Atascosa,8-San Antonio,Not Permanent,20,29.4612903225806
2017,Atascosa,8-San Antonio,Permanent,17,4.77798861480076
2017,Austin,6-Houston,Not Permanent,2,28.4838709677419
2017,Bailey,1-Lubbock,Not Permanent,2,28
2017,Bailey,1-Lubbock,Permanent,2,14.5483870967742
2017,Bandera,8-San Antonio,Not Permanent,1,5.67741935483871
2017,Bandera,8-San Antonio,Permanent,1,62.741935483871
2017,Bastrop,7-Austin,Not Permanent,25,15.2722580645161
2017,Bastrop,7-Austin,Permanent,27,7.25328554360812
2017,Baylor,2-Abilene,Not Permanent,3,1.2258064516129
2017,Bee,11-Edinburg,Not Permanent,24,22.6733870967742
2017,Bee,11-Edinburg,Permanent,2,6.01612903225806
2017,Bell,7-Austin,Not Permanent,67,16.693307655272
2017,Bell,7-Austin,Permanent,60,10.6801075268817
2017,Bexar,8-San Antonio,Not Permanent,372,23.417273673257
2017,Bexar,8-San Antonio,Permanent,465,9.58064516129032
2017,Blanco,7-Austin,Not Permanent,1,25.9677419354839
2017,Blanco,7-Austin,Permanent,1,5.29032258064516
2017,Bosque,7-Austin,Not Permanent,11,18.316715542522
2017,Bosque,7-Austin,Permanent,13,9.32754342431762
2017,Bowie,4-Tyler,Not Permanent,7,19.8433179723502
2017,Bowie,4-Tyler,Permanent,8,9.25403225806452
2017,Brazoria,6-Houston,Not Permanent,19,26.597623089983
2017,Brazoria,6-Houston,Permanent,8,19.5362903225806
2017,Brazos,7-Austin,Not Permanent,18,14.6953405017921
2017,Brazos,7-Austin,Permanent,6,14.2741935483871
2017,Brown,2-Abilene,Not Permanent,10,33.3935483870968
2017,Brown,2-Abilene,Permanent,20,6.57903225806452
2017,Burleson,7-Austin,Not Permanent,4,24.1209677419355
2017,Burleson,7-Austin,Permanent,7,4.05529953917051
2017,Burnet,7-Austin,Not Permanent,1,37.1935483870968
2017,Burnet,7-Austin,Permanent,10,5.01290322580645
2017,Caldwell,7-Austin,Not Permanent,6,37.6505376344086
2017,Caldwell,7-Austin,Permanent,16,9.22983870967742
2017,Calhoun,8-San Antonio,Not Permanent,4,36.3709677419355
2017,Calhoun,8-San Antonio,Permanent,4,12.8709677419355
2017,Callahan,2-Abilene,Not Permanent,1,55
2017,Callahan,2-Abilene,Permanent,1,11.2903225806452
2017,Cameron,11-Edinburg,Not Permanent,31,36.5400624349636
2017,Cameron,11-Edinburg,Permanent,8,3.66532258064516
2017,Camp,4-Tyler,Permanent,1,5.29032258064516
2017,Cass,4-Tyler,Not Permanent,1,4.7741935483871
2017,Castro,1-Lubbock,Permanent,1,48.9354838709677
2017,Chambers,6-Houston,Not Permanent,3,16.8494623655914
2017,Chambers,6-Houston,Permanent,1,5.80645161290323
2017,Cherokee,4-Tyler,Not Permanent,12,32.4758064516129
2017,Cherokee,4-Tyler,Permanent,24,7.43682795698925
2017,Childress,1-Lubbock,Not Permanent,4,32.1854838709677
2017,Childress,1-Lubbock,Permanent,4,10.3951612903226
2017,Clay,2-Abilene,Not Permanent,1,54.7741935483871
2017,Coleman,2-Abilene,Not Permanent,4,19.1290322580645
2017,Coleman,2-Abilene,Permanent,2,99.0967741935484
2017,Collin,3-Arlington,Not Permanent,25,34.3793548387097
2017,Collin,3-Arlington,Permanent,8,20.1653225806452
2017,Collingsworth,1-Lubbock,Not Permanent,1,5.96774193548387
2017,Collingsworth,1-Lubbock,Permanent,1,11.4838709677419
2017,Colorado,6-Houston,Permanent,5,6.15483870967742
2017,Comal,8-San Antonio,Not Permanent,35,15.4709677419355
2017,Comal,8-San Antonio,Permanent,32,15.2177419354839
2017,Concho,9-Midland,Not Permanent,1,21.3870967741935
2017,Cooke,3-Arlington,Not Permanent,13,26.9379652605459
2017,Cooke,3-Arlington,Permanent,2,22.8548387096774
2017,Coryell,7-Austin,Not Permanent,6,11.0806451612903
2017,Coryell,7-Austin,Permanent,8,3.56451612903226
2017,Crockett,9-Midland,Permanent,2,15.1935483870968
2017,Crosby,1-Lubbock,Not Permanent,4,29.9596774193548
2017,Crosby,1-Lubbock,Permanent,15,4.50752688172043
2017,Dallam,1-Lubbock,Not Permanent,2,74.5806451612903
2017,Dallam,1-Lubbock,Permanent,3,17.258064516129
2017,Dallas,3-Arlington,Not Permanent,315,26.1645673323093
2017,Dallas,3-Arlington,Permanent,210,17.3235023041475
2017,Dawson,9-Midland,Not Permanent,5,22.7096774193548
2017,Dawson,9-Midland,Permanent,1,35.7096774193548
2017,Deaf Smith,1-Lubbock,Not Permanent,5,52.058064516129
2017,Deaf Smith,1-Lubbock,Permanent,4,0.419354838709677
2017,Delta,4-Tyler,Not Permanent,2,35.3870967741935
2017,Denton,3-Arlington,Not Permanent,40,19.1370967741935
2017,Denton,3-Arlington,Permanent,23,19.422159887798
2017,DeWitt,8-San Antonio,Not Permanent,12,23.4569892473118
2017,DeWitt,8-San Antonio,Permanent,9,14.910394265233
2017,Dickens,1-Lubbock,Not Permanent,1,107.645161290323
2017,Dimmit,8-San Antonio,Not Permanent,9,36.594982078853
2017,Dimmit,8-San Antonio,Permanent,2,47.3064516129032
2017,Duval,11-Edinburg,Not Permanent,4,73.4354838709677
2017,Duval,11-Edinburg,Permanent,3,8.48387096774194
2017,Eastland,2-Abilene,Not Permanent,5,50.8838709677419
2017,Eastland,2-Abilene,Permanent,8,6.60887096774194
2017,Ector,9-Midland,Not Permanent,34,24.5313092979127
2017,Ector,9-Midland,Permanent,5,4.49677419354839
2017,Edwards,8-San Antonio,Not Permanent,1,64.6451612903226
2017,Ellis,3-Arlington,Not Permanent,11,17.3049853372434
2017,Ellis,3-Arlington,Permanent,10,8.67741935483871
2017,El Paso,10-El Paso,Not Permanent,44,34.9244868035191
2017,El Paso,10-El Paso,Permanent,37,9.57279860505667
2017,Erath,3-Arlington,Not Permanent,4,38.4596774193548
2017,Erath,3-Arlington,Permanent,3,14.258064516129
2017,Falls,7-Austin,Permanent,1,1.19354838709677
2017,Fannin,3-Arlington,Not Permanent,1,10.3225806451613
2017,Fayette,7-Austin,Not Permanent,3,1.97849462365591
2017,Fayette,7-Austin,Permanent,2,18.2741935483871
2017,Floyd,1-Lubbock,Not Permanent,1,135.193548387097
2017,Floyd,1-Lubbock,Permanent,3,5.09677419354839
2017,Fort Bend,6-Houston,Not Permanent,7,31.963133640553
2017,Fort Bend,6-Houston,Permanent,9,23.3978494623656
2017,Franklin,4-Tyler,Not Permanent,1,39.0322580645161
2017,Freestone,7-Austin,Not Permanent,7,13.3963133640553
2017,Freestone,7-Austin,Permanent,3,25.4838709677419
2017,Frio,8-San Antonio,Not Permanent,11,27.1319648093842
2017,Frio,8-San Antonio,Permanent,14,8.61059907834101
2017,Gaines,9-Midland,Not Permanent,5,21.4774193548387
2017,Gaines,9-Midland,Permanent,1,3.38709677419355
2017,Galveston,6-Houston,Not Permanent,12,17.7768817204301
2017,Galveston,6-Houston,Permanent,28,14.5437788018433
2017,Garza,1-Lubbock,Not Permanent,1,21.3548387096774
2017,Gillespie,8-San Antonio,Not Permanent,7,53.7926267281106
2017,Gillespie,8-San Antonio,Permanent,2,1.80645161290323
2017,Gonzales,8-San Antonio,Not Permanent,2,78.5967741935484
2017,Gonzales,8-San Antonio,Permanent,16,8.2883064516129
2017,Gray,1-Lubbock,Not Permanent,10,19.9838709677419
2017,Gray,1-Lubbock,Permanent,2,3.11290322580645
2017,Grayson,3-Arlington,Not Permanent,15,16.0322580645161
2017,Grayson,3-Arlington,Permanent,37,10.3391455972101
2017,Gregg,4-Tyler,Not Permanent,32,46.7752016129032
2017,Gregg,4-Tyler,Permanent,21,9.4347158218126
2017,Grimes,7-Austin,Not Permanent,5,1.05161290322581
2017,Grimes,7-Austin,Permanent,5,2.91612903225806
2017,Guadalupe,8-San Antonio,Not Permanent,6,21.3279569892473
2017,Guadalupe,8-San Antonio,Permanent,22,9.66275659824047
2017,Hale,1-Lubbock,Not Permanent,10,40.558064516129
2017,Hale,1-Lubbock,Permanent,8,4.11290322580645
2017,Hall,1-Lubbock,Not Permanent,2,13.8225806451613
2017,Hamilton,7-Austin,Permanent,2,12.7903225806452
2017,Hansford,1-Lubbock,Permanent,1,18.258064516129
2017,Hardeman,2-Abilene,Not Permanent,1,8.51612903225806
2017,Hardin,5-Beaumont,Not Permanent,4,25.1048387096774
2017,Hardin,5-Beaumont,Permanent,5,22.0064516129032
2017,Harris,6-Houston,Not Permanent,711,26.2720838437457
2017,Harris,6-Houston,Permanent,460,10.5935483870968
2017,Harrison,4-Tyler,Not Permanent,4,18.8951612903226
2017,Harrison,4-Tyler,Permanent,2,9.51612903225806
2017,Hartley,1-Lubbock,Permanent,3,5.2258064516129
2017,Haskell,2-Abilene,Permanent,2,4.30645161290323
2017,Hays,7-Austin,Not Permanent,17,13.7779886148008
2017,Hays,7-Austin,Permanent,33,5.02834799608993
2017,Henderson,4-Tyler,Not Permanent,18,23.7222222222222
2017,Henderson,4-Tyler,Permanent,15,6.55268817204301
2017,Hidalgo,11-Edinburg,Not Permanent,41,19.4366640440598
2017,Hidalgo,11-Edinburg,Permanent,9,10.7275985663082
2017,Hill,7-Austin,Not Permanent,9,13.7060931899642
2017,Hill,7-Austin,Permanent,17,16.8956356736243
2017,Hockley,1-Lubbock,Not Permanent,6,29.8924731182796
2017,Hockley,1-Lubbock,Permanent,6,7.18817204301075
2017,Hood,3-Arlington,Not Permanent,14,19.110599078341
2017,Hood,3-Arlington,Permanent,2,8.79032258064516
2017,Hopkins,4-Tyler,Not Permanent,1,29.1935483870968
2017,Hopkins,4-Tyler,Permanent,12,6.35752688172043
2017,Houston,5-Beaumont,Not Permanent,8,39.6290322580645
2017,Houston,5-Beaumont,Permanent,10,3.46774193548387
2017,Howard,9-Midland,Not Permanent,13,16.2977667493797
2017,Howard,9-Midland,Permanent,7,15.4516129032258
2017,Hunt,3-Arlington,Not Permanent,5,9.18064516129032
2017,Hunt,3-Arlington,Permanent,32,6.20161290322581
2017,Hutchinson,1-Lubbock,Not Permanent,10,21.9129032258065
2017,Hutchinson,1-Lubbock,Permanent,2,8.56451612903226
2017,Jack,2-Abilene,Permanent,1,2.96774193548387
2017,Jackson,8-San Antonio,Not Permanent,7,4.53917050691244
2017,Jackson,8-San Antonio,Permanent,4,10.4516129032258
2017,Jasper,5-Beaumont,Not Permanent,4,5.14516129032258
2017,Jasper,5-Beaumont,Permanent,14,7.49308755760369
2017,Jefferson,5-Beaumont,Not Permanent,30,16.852688172043
2017,Jefferson,5-Beaumont,Permanent,62,8.7060353798127
2017,Jim Hogg,11-Edinburg,Not Permanent,1,32.6451612903226
2017,Jim Wells,11-Edinburg,Not Permanent,9,53.2903225806452
2017,Jim Wells,11-Edinburg,Permanent,3,9.0752688172043
2017,Johnson,3-Arlington,Not Permanent,64,16.9863911290323
2017,Johnson,3-Arlington,Permanent,21,13.4254992319508
2017,Jones,2-Abilene,Not Permanent,6,19.8225806451613
2017,Jones,2-Abilene,Permanent,1,11.4838709677419
2017,Karnes,8-San Antonio,Not Permanent,5,50.9806451612903
2017,Karnes,8-San Antonio,Permanent,7,16.9400921658986
2017,Kaufman,3-Arlington,Not Permanent,5,45.1290322580645
2017,Kaufman,3-Arlington,Permanent,20,9.4758064516129
2017,Kendall,8-San Antonio,Not Permanent,4,15.0806451612903
2017,Kendall,8-San Antonio,Permanent,1,6.29032258064516
2017,Kerr,8-San Antonio,Not Permanent,9,12.3835125448029
2017,Kerr,8-San Antonio,Permanent,6,16.0376344086022
2017,Kimble,9-Midland,Not Permanent,1,46.258064516129
2017,Kimble,9-Midland,Permanent,2,46.258064516129
2017,Kleberg,11-Edinburg,Not Permanent,10,23.3806451612903
2017,Lamar,4-Tyler,Not Permanent,10,21.3774193548387
2017,Lamar,4-Tyler,Permanent,7,31.036866359447
2017,Lamb,1-Lubbock,Not Permanent,8,4.45967741935484
2017,Lamb,1-Lubbock,Permanent,3,7.24731182795699
2017,Lampasas,7-Austin,Permanent,5,9.36129032258065
2017,La Salle,8-San Antonio,Not Permanent,3,60.3333333333333
2017,La Salle,8-San Antonio,Permanent,1,67.1290322580645
2017,Lavaca,8-San Antonio,Permanent,9,6.6989247311828
2017,Lee,7-Austin,Not Permanent,2,5.24193548387097
2017,Lee,7-Austin,Permanent,4,8.41129032258065
2017,Leon,7-Austin,Not Permanent,2,44.3548387096774
2017,Liberty,6-Houston,Not Permanent,18,17.2831541218638
2017,Liberty,6-Houston,Permanent,15,6.38494623655914
2017,Limestone,7-Austin,Not Permanent,5,10.8258064516129
2017,Limestone,7-Austin,Permanent,7,9.17511520737327
2017,Live Oak,11-Edinburg,Not Permanent,2,4.69354838709677
2017,Live Oak,11-Edinburg,Permanent,1,3.2258064516129
2017,Llano,7-Austin,Not Permanent,2,2.54838709677419
2017,Llano,7-Austin,Permanent,7,5.24884792626728
2017,Lubbock,1-Lubbock,Not Permanent,106,15.515216068168
2017,Lubbock,1-Lubbock,Permanent,110,5.67478005865103
2017,Madison,7-Austin,Not Permanent,1,0.903225806451613
2017,Marion,4-Tyler,Not Permanent,3,4.64516129032258
2017,Martin,9-Midland,Permanent,2,6.12903225806452
2017,Matagorda,6-Houston,Not Permanent,3,10.8709677419355
2017,Matagorda,6-Houston,Permanent,1,29.4516129032258
2017,Maverick,8-San Antonio,Not Permanent,1,16.0967741935484
2017,Maverick,8-San Antonio,Permanent,1,11.9354838709677
2017,McCulloch,9-Midland,Permanent,2,12.3387096774194
2017,McLennan,7-Austin,Not Permanent,52,25.2971464019851
2017,McLennan,7-Austin,Permanent,116,9.67296996662959
2017,Medina,8-San Antonio,Not Permanent,12,25.9274193548387
2017,Medina,8-San Antonio,Permanent,22,9.89882697947214
2017,Menard,9-Midland,Not Permanent,1,95.258064516129
2017,Menard,9-Midland,Permanent,2,8.32258064516129
2017,Midland,9-Midland,Not Permanent,11,24.3577712609971
2017,Midland,9-Midland,Permanent,8,17.0443548387097
2017,Milam,7-Austin,Not Permanent,11,12.0263929618768
2017,Milam,7-Austin,Permanent,18,11.7974910394265
2017,Montague,2-Abilene,Not Permanent,4,28.1935483870968
2017,Montague,2-Abilene,Permanent,8,18.8185483870968
2017,Montgomery,6-Houston,Not Permanent,33,30.177908113392
2017,Montgomery,6-Houston,Permanent,49,10.3107307439105
2017,Moore,1-Lubbock,Not Permanent,8,39.0806451612903
2017,Moore,1-Lubbock,Permanent,1,0.548387096774194
2017,Morris,4-Tyler,Not Permanent,3,4.87096774193548
2017,Morris,4-Tyler,Permanent,6,4.25806451612903
2017,Nacogdoches,5-Beaumont,Not Permanent,10,35.9677419354839
2017,Nacogdoches,5-Beaumont,Permanent,18,3.93906810035842
2017,Navarro,3-Arlington,Not Permanent,9,12.5232974910394
2017,Navarro,3-Arlington,Permanent,2,6.93548387096774
2017,Newton,5-Beaumont,Not Permanent,1,45.3548387096774
2017,Newton,5-Beaumont,Permanent,3,6.45161290322581
2017,Nolan,2-Abilene,Not Permanent,4,71.4354838709677
2017,Nueces,11-Edinburg,Not Permanent,78,21.7245657568238
2017,Nueces,11-Edinburg,Permanent,10,10.6193548387097
2017,Ochiltree,1-Lubbock,Not Permanent,1,2.96774193548387
2017,Orange,5-Beaumont,Not Permanent,18,12.4354838709677
2017,Orange,5-Beaumont,Permanent,22,7.62609970674487
2017,Palo Pinto,3-Arlington,Not Permanent,21,24.815668202765
2017,Palo Pinto,3-Arlington,Permanent,8,8.31048387096774
2017,Panola,4-Tyler,Not Permanent,3,33.5591397849462
2017,Panola,4-Tyler,Permanent,8,7.74596774193548
2017,Parker,3-Arlington,Not Permanent,31,13.6222684703434
2017,Parker,3-Arlington,Permanent,12,9.75
2017,Parmer,1-Lubbock,Not Permanent,1,92.7096774193548
2017,Parmer,1-Lubbock,Permanent,7,1.64516129032258
2017,Pecos,9-Midland,Not Permanent,2,5.43548387096774
2017,Pecos,9-Midland,Permanent,3,5.10752688172043
2017,Polk,5-Beaumont,Not Permanent,2,28.5161290322581
2017,Polk,5-Beaumont,Permanent,1,5.25806451612903
2017,Potter,1-Lubbock,Not Permanent,60,23.9548387096774
2017,Potter,1-Lubbock,Permanent,24,7.61962365591398
2017,Rains,4-Tyler,Not Permanent,3,9.90322580645161
2017,Rains,4-Tyler,Permanent,2,4.46774193548387
2017,Randall,1-Lubbock,Not Permanent,35,20.2092165898618
2017,Randall,1-Lubbock,Permanent,18,9.17562724014337
2017,Reagan,9-Midland,Not Permanent,2,15.4838709677419
2017,Real,8-San Antonio,Not Permanent,5,47.3290322580645
2017,Real,8-San Antonio,Permanent,4,19.2983870967742
2017,Red River,4-Tyler,Not Permanent,2,59.8387096774194
2017,Red River,4-Tyler,Permanent,2,9.54838709677419
2017,Reeves,9-Midland,Permanent,2,2.29032258064516
2017,Robertson,7-Austin,Not Permanent,1,0.774193548387097
2017,Rockwall,3-Arlington,Not Permanent,1,16.3870967741935
2017,Runnels,2-Abilene,Not Permanent,1,19.6451612903226
2017,Runnels,2-Abilene,Permanent,1,22.0967741935484
2017,Rusk,4-Tyler,Not Permanent,5,7.90967741935484
2017,Rusk,4-Tyler,Permanent,10,8.57741935483871
2017,Sabine,5-Beaumont,Permanent,1,7.64516129032258
2017,San Jacinto,5-Beaumont,Not Permanent,1,13.3548387096774
2017,San Jacinto,5-Beaumont,Permanent,2,34.5161290322581
2017,San Patricio,11-Edinburg,Not Permanent,31,7.66285119667014
2017,San Patricio,11-Edinburg,Permanent,6,22.6075268817204
2017,San Saba,7-Austin,Permanent,2,4.67741935483871
2017,Scurry,2-Abilene,Not Permanent,1,55.8709677419355
2017,Shelby,5-Beaumont,Not Permanent,1,16.3548387096774
2017,Shelby,5-Beaumont,Permanent,5,5.43225806451613
